9.0003,0,0.1,76.747,3.6065,20.597,0,0.1,44.176,4.4032
9.9862,0.2527,0.0,76.747,3.6065,19.173,-0.21608,0.0,44.176,4.4032
11.451,0.2878,7.0187,76.747,3.6065,19.776,0.10649,64.515,44.176,4.4032
13.256,0.33376,9.1917,76.747,3.6065,21.288,0.23297,25.296,44.176,4.4032
15.268,0.37262,7.7735,76.747,3.6065,22.595,0.23508,0.42141,44.176,4.4032
17.358,0.39332,4.1387,76.747,3.6065,23.082,0.17157,-12.701,44.176,4.4032
19.321,0.39163,-0.33811,76.747,3.6065,23.257,0.088258,-16.663,44.176,4.4032
20.635,0.37022,-4.2824,76.747,3.6065,23.562,0.017961,-14.059,44.176,4.4032
21.665,0.31736,-10.571,76.747,3.6065,23.626,-0.0067003,-4.9323,44.176,4.4032
23.97,0.30227,-3.0176,76.747,3.6065,23.476,0.0046483,2.2697,44.176,4.4032
26.891,0.26828,-6.7985,76.747,3.6065,23.609,0.030795,5.2293,44.176,4.4032
28.0,0.30603,7.5509,76.747,3.6065,24.11,0.047485,3.3381,44.176,4.4032
29.578,0.63812,66.417,76.747,3.6065,24.423,0.046933,-0.11042,44.176,4.4032
34.519,1.1382,100.01,76.747,3.6065,24.542,0.040317,-1.3232,44.176,4.4032
41.391,1.5319,78.738,76.747,3.6065,24.561,0.03052,-1.9594,44.176,4.4032
50.131,1.7584,45.31,76.747,3.6065,24.584,0.014006,-3.3029,44.176,4.4032
62.767,1.8134,10.997,76.747,3.6065,24.562,-0.012799,-5.3609,44.176,4.4032
73.635,1.6269,-37.31,76.747,3.6065,24.388,-0.047458,-6.9317,44.176,4.4032
76.488,1.2,-85.369,76.747,3.6065,24.119,-0.081752,-6.8588,44.176,4.4032
76.982,0.72062,-95.877,76.747,3.6065,23.889,-0.096189,-2.8875,44.176,4.4032
79.265,0.3385,-76.425,76.747,3.6065,23.64,-0.047248,9.7883,44.176,4.4032
80.888,0.086736,-50.353,76.747,3.6065,23.482,0.083242,26.098,44.176,4.4032
81.474,0.0040581,-16.536,76.747,3.6065,24.387,0.28031,39.414,44.176,4.4032
