87.157,0,0.1,65.649,3.6601,84.741,0,0.1,16.092,4.2436
87.297,0.02784,0.0,65.649,3.6601,84.819,0.010069,0.0,16.092,4.2436
87.422,0.025788,-0.41044,65.649,3.6601,84.892,0.016752,1.3366,16.092,4.2436
87.538,0.023451,-0.46735,65.649,3.6601,84.969,0.019513,0.55218,16.092,4.2436
87.649,0.021053,-0.47962,65.649,3.6601,85.057,0.01893,-0.11657,16.092,4.2436
87.753,0.018771,-0.45647,65.649,3.6601,85.154,0.015652,-0.65545,16.092,4.2436
87.831,0.016735,-0.40713,65.649,3.6601,85.224,0.010401,-1.0502,16.092,4.2436
87.881,0.015031,-0.34082,65.649,3.6601,85.242,0.0039678,-1.2867,16.092,4.2436
87.954,0.013669,-0.27227,65.649,3.6601,85.215,-0.0028613,-1.3658,16.092,4.2436
88.049,0.012741,-0.18575,65.649,3.6601,85.16,-0.0095577,-1.3393,16.092,4.2436
88.105,0.012192,-0.1097,65.649,3.6601,85.09,-0.013925,-0.87343,16.092,4.2436
88.143,0.011694,-0.099628,65.649,3.6601,85.02,-0.016476,-0.51022,16.092,4.2436
88.201,0.01111,-0.11678,65.649,3.6601,84.965,-0.013145,0.66619,16.092,4.2436
88.262,0.010536,-0.1148,65.649,3.6601,84.939,-0.0013757,2.3539,16.092,4.2436
88.31,0.0098475,-0.13772,65.649,3.6601,84.957,0.0089828,2.0717,16.092,4.2436
88.353,0.0095274,-0.064024,65.649,3.6601,85.034,0.018336,1.8706,16.092,4.2436
88.397,0.0088386,-0.13775,65.649,3.6601,85.183,0.025549,1.4426,16.092,4.2436
88.442,0.0068953,-0.38867,65.649,3.6601,85.42,0.029851,0.86046,16.092,4.2436
88.473,0.0051312,-0.3528,65.649,3.6601,85.56,0.029531,-0.064126,16.092,4.2436
88.478,0.0042004,-0.18617,65.649,3.6601,85.567,0.024896,-0.927,16.092,4.2436
88.489,0.0034135,-0.15739,65.649,3.6601,85.694,0.016607,-1.6576,16.092,4.2436
88.512,0.0030189,-0.078915,65.649,3.6601,85.762,0.0079268,-1.7361,16.092,4.2436
88.533,0.0033026,0.056746,65.649,3.6601,85.779,0.001624,-1.2606,16.092,4.2436
88.548,0.0034134,0.022167,65.649,3.6601,85.748,-0.0017342,-0.67163,16.092,4.2436
88.561,0.0028904,-0.10461,65.649,3.6601,85.716,-0.003141,-0.28138,16.092,4.2436
88.574,0.0018522,-0.20764,65.649,3.6601,85.681,-0.0067701,-0.72581,16.092,4.2436
88.58,0.00041682,-0.28708,65.649,3.6601,85.665,-0.0097764,-0.60126,16.092,4.2436
88.565,-0.0009427,-0.27191,65.649,3.6601,85.629,-0.0069888,0.55752,16.092,4.2436
88.538,-0.0030183,-0.41511,65.649,3.6601,85.581,-0.0055591,0.28593,16.092,4.2436
88.518,-0.006425,-0.68134,65.649,3.6601,85.554,-0.0043087,0.25008,16.092,4.2436
88.485,-0.010497,-0.81448,65.649,3.6601,85.543,-0.003527,0.15633,16.092,4.2436
88.417,-0.014023,-0.70517,65.649,3.6601,85.538,-0.0026083,0.18374,16.092,4.2436
88.324,-0.016052,-0.40582,65.649,3.6601,85.529,-0.0023114,0.059395,16.092,4.2436
88.226,-0.016327,-0.054837,65.649,3.6601,85.514,-0.0028667,-0.11107,16.092,4.2436
88.149,-0.01487,0.29124,65.649,3.6601,85.493,-0.0046378,-0.35423,16.092,4.2436
88.101,-0.010989,0.77631,65.649,3.6601,85.464,-0.0047817,-0.028777,16.092,4.2436
88.08,-0.005497,1.0984,65.649,3.6601,85.43,-0.0038941,0.17752,16.092,4.2436
88.075,-0.0010762,0.88415,65.649,3.6601,85.399,-0.0045744,-0.13605,16.092,4.2436
88.079,0.00080901,0.37705,65.649,3.6601,85.378,-0.0066677,-0.41865,16.092,4.2436
88.088,0.00062781,-0.036239,65.649,3.6601,85.368,-0.0089609,-0.45865,16.092,4.2436
88.091,-0.00086897,-0.29936,65.649,3.6601,85.331,-0.010278,-0.26351,16.092,4.2436
88.068,-0.0027745,-0.3811,65.649,3.6601,85.228,-0.0105,-0.044351,16.092,4.2436
88.033,-0.0044252,-0.33014,65.649,3.6601,85.141,-0.010733,-0.046495,16.092,4.2436
88.01,-0.005288,-0.17256,65.649,3.6601,85.113,-0.010255,0.095516,16.092,4.2436
87.994,-0.0048052,0.096565,65.649,3.6601,85.102,-0.0079955,0.45193,16.092,4.2436
87.978,-0.0030245,0.35613,65.649,3.6601,85.076,-0.0081493,-0.030772,16.092,4.2436
87.97,-0.00057937,0.48903,65.649,3.6601,85.025,-0.011419,-0.65394,16.092,4.2436
87.976,0.001614,0.43867,65.649,3.6601,84.968,-0.0086489,0.55402,16.092,4.2436
87.998,0.003052,0.2876,65.649,3.6601,84.931,-0.00076065,1.5777,16.092,4.2436
88.026,0.0047972,0.34905,65.649,3.6601,84.881,0.00023217,0.19856,16.092,4.2436
88.047,0.0062309,0.28674,65.649,3.6601,84.831,-0.0048057,-1.0076,16.092,4.2436
88.066,0.00486,-0.27418,65.649,3.6601,84.892,-0.010925,-1.2239,16.092,4.2436
88.084,0.0015864,-0.65473,65.649,3.6601,84.911,-0.026166,-3.0481,16.092,4.2436
88.094,-0.0012285,-0.56297,65.649,3.6601,84.559,-0.049049,-4.5765,16.092,4.2436
88.079,-0.0047431,-0.70292,65.649,3.6601,84.05,-0.068017,-3.7937,16.092,4.2436
88.023,-0.0077975,-0.61088,65.649,3.6601,83.744,-0.078463,-2.0892,16.092,4.2436
87.973,-0.0052797,0.50357,65.649,3.6601,83.382,-0.082316,-0.77051,16.092,4.2436
87.981,0.0020233,1.4606,65.649,3.6601,82.885,-0.07731,1.0012,16.092,4.2436
88.0,0.0067695,0.94924,65.649,3.6601,82.623,-0.062608,2.9403,16.092,4.2436
88.018,0.0065877,-0.036365,65.649,3.6601,82.477,-0.048446,2.8325,16.092,4.2436
88.099,0.0022252,-0.87249,65.649,3.6601,82.231,-0.042579,1.1732,16.092,4.2436
88.145,-0.0065804,-1.7611,65.649,3.6601,81.991,-0.035738,1.3683,16.092,4.2436
87.994,-0.018662,-2.4162,65.649,3.6601,81.865,-0.02481,2.1856,16.092,4.2436
87.744,-0.029767,-2.2212,65.649,3.6601,81.779,-0.020966,0.76885,16.092,4.2436
87.575,-0.036536,-1.3537,65.649,3.6601,81.69,-0.021418,-0.090425,16.092,4.2436
87.43,-0.038403,-0.3733,65.649,3.6601,81.614,-0.017082,0.86716,16.092,4.2436
87.263,-0.034695,0.7416,65.649,3.6601,81.539,-0.014688,0.47892,16.092,4.2436
87.122,-0.026128,1.7134,65.649,3.6601,81.44,-0.016712,-0.40487,16.092,4.2436
87.024,-0.018604,1.5048,65.649,3.6601,81.34,-0.017253,-0.10809,16.092,4.2436
86.951,-0.016014,0.51788,65.649,3.6601,81.266,-0.014401,0.57021,16.092,4.2436
86.887,-0.014628,0.27722,65.649,3.6601,81.22,-0.010885,0.70331,16.092,4.2436
86.825,-0.011361,0.65341,65.649,3.6601,81.195,-0.0075185,0.67328,16.092,4.2436
86.772,-0.0091015,0.45195,65.649,3.6601,81.177,-0.003973,0.70909,16.092,4.2436
86.731,-0.0083324,0.15383,65.649,3.6601,81.167,-0.00061515,0.67157,16.092,4.2436
86.69,-0.0075481,0.15685,65.649,3.6601,81.17,0.0016422,0.45148,16.092,4.2436
86.655,-0.0068065,0.14833,65.649,3.6601,81.18,0.0029302,0.25758,16.092,4.2436
86.634,-0.006501,0.061092,65.649,3.6601,81.195,0.0033353,0.081024,16.092,4.2436
86.608,-0.0064862,0.0029566,65.649,3.6601,81.221,0.0026324,-0.14058,16.092,4.2436
86.566,-0.0065212,-0.0069968,65.649,3.6601,81.237,0.00091004,-0.34446,16.092,4.2436
86.528,-0.0061373,0.076787,65.649,3.6601,81.218,-0.0018617,-0.55434,16.092,4.2436
86.503,-0.0047593,0.27559,65.649,3.6601,81.179,-0.0054419,-0.71605,16.092,4.2436
86.491,-0.0027045,0.41096,65.649,3.6601,81.134,-0.0091346,-0.73853,16.092,4.2436
86.489,-0.00097822,0.34526,65.649,3.6601,81.084,-0.012053,-0.58376,16.092,4.2436
86.495,0.00047358,0.29036,65.649,3.6601,81.028,-0.01287,-0.16336,16.092,4.2436
86.509,0.0018986,0.28501,65.649,3.6601,80.965,-0.010942,0.38563,16.092,4.2436
86.526,0.0029712,0.21451,65.649,3.6601,80.914,-0.0072361,0.74119,16.092,4.2436
86.53,0.0034908,0.10391,65.649,3.6601,80.899,-0.0026226,0.92269,16.092,4.2436
86.537,0.0037372,0.049281,65.649,3.6601,80.921,0.0028557,1.0957,16.092,4.2436
86.575,0.0040096,0.054483,65.649,3.6601,80.971,0.0083671,1.1023,16.092,4.2436
86.612,0.0044983,0.097732,65.649,3.6601,81.031,0.012327,0.7919,16.092,4.2436
86.623,0.0049628,0.092909,65.649,3.6601,81.091,0.013387,0.21206,16.092,4.2436
86.634,0.0049438,-0.0037947,65.649,3.6601,81.146,0.010786,-0.52011,16.092,4.2436
86.662,0.0044463,-0.099503,65.649,3.6601,81.18,0.0045087,-1.2555,16.092,4.2436
86.689,0.0037119,-0.14688,65.649,3.6601,81.175,-0.0033129,-1.5643,16.092,4.2436
86.705,0.0027661,-0.18917,65.649,3.6601,81.127,-0.0099002,-1.3175,16.092,4.2436
86.707,0.0016214,-0.22894,65.649,3.6601,81.044,-0.013698,-0.75956,16.092,4.2436
86.704,-0.00037107,-0.39849,65.649,3.6601,80.947,-0.014435,-0.14747,16.092,4.2436
86.701,-0.0027245,-0.47069,65.649,3.6601,80.868,-0.011733,0.54043,16.092,4.2436
86.679,-0.0041553,-0.28616,65.649,3.6601,80.839,-0.0076616,0.81431,16.092,4.2436
86.639,-0.0045397,-0.076881,65.649,3.6601,80.821,-0.0088011,-0.22789,16.092,4.2436
86.609,-0.0049993,-0.091917,65.649,3.6601,80.767,-0.016674,-1.5746,16.092,4.2436
86.586,-0.0070913,-0.4184,65.649,3.6601,80.659,-0.028097,-2.2847,16.092,4.2436
86.547,-0.010594,-0.70054,65.649,3.6601,80.478,-0.038098,-2.0,16.092,4.2436
86.482,-0.013562,-0.59365,65.649,3.6601,80.202,-0.042316,-0.84357,16.092,4.2436
86.384,-0.017451,-0.77771,65.649,3.6601,79.909,-0.036503,1.1625,16.092,4.2436
86.249,-0.025067,-1.5233,65.649,3.6601,79.752,-0.030336,1.2333,16.092,4.2436
86.086,-0.032022,-1.391,65.649,3.6601,79.687,-0.051806,-4.2939,16.092,4.2436
85.918,-0.035489,-0.69333,65.649,3.6601,79.617,-0.062939,-2.2266,16.092,4.2436
85.7,-0.043493,-1.6008,65.649,3.6601,79.455,-0.011158,10.356,16.092,4.2436
85.384,-0.057776,-2.8566,65.649,3.6601,79.144,0.036813,9.5943,16.092,4.2436
85.029,-0.074857,-3.4162,65.649,3.6601,78.694,0.012512,-4.8603,16.092,4.2436
84.637,-0.093729,-3.7744,65.649,3.6601,78.464,-0.059626,-14.428,16.092,4.2436
84.023,-0.11517,-4.2879,65.649,3.6601,78.485,-0.2115,-30.374,16.092,4.2436
83.204,-0.14154,-5.274,65.649,3.6601,76.394,-0.541,-65.901,16.092,4.2436
82.395,-0.17298,-6.2876,65.649,3.6601,70.85,-0.98086,-87.971,16.092,4.2436
81.482,-0.21044,-7.493,65.649,3.6601,63.974,-1.3833,-80.485,16.092,4.2436
80.332,-0.24291,-6.493,65.649,3.6601,56.037,-1.6704,-57.43,16.092,4.2436
78.972,-0.2558,-2.5792,65.649,3.6601,45.777,-1.797,-25.31,16.092,4.2436
77.465,-0.23749,3.6623,65.649,3.6601,35.87,-1.7284,13.722,16.092,4.2436
75.884,-0.22398,2.7011,65.649,3.6601,29.578,-1.5039,44.891,16.092,4.2436
74.126,-0.35015,-25.232,65.649,3.6601,24.696,-1.2426,52.264,16.092,4.2436
71.88,-0.63033,-56.037,65.649,3.6601,19.559,-0.9925,50.021,16.092,4.2436
68.269,-0.93159,-60.251,65.649,3.6601,15.307,-0.73872,50.755,16.092,4.2436
62.309,-1.2073,-55.139,65.649,3.6601,12.296,-0.54429,38.887,16.092,4.2436
