80.084,0,0.1,63.95,2.9895,81.748,0,0.1,57.553,2.2952
79.85,-0.05189,0.0,63.95,2.9895,81.739,-0.0025754,0.0,57.553,2.2952
79.577,-0.049411,0.49577,63.95,2.9895,81.716,-0.0042868,-0.34228,57.553,2.2952
79.31,-0.049995,-0.11667,63.95,2.9895,81.686,-0.0052121,-0.18506,57.553,2.2952
79.083,-0.052198,-0.44065,63.95,2.9895,81.658,-0.005475,-0.052576,57.553,2.2952
78.835,-0.054856,-0.53169,63.95,2.9895,81.636,-0.0052053,0.05394,57.553,2.2952
78.494,-0.057083,-0.44528,63.95,2.9895,81.617,-0.0045391,0.13324,57.553,2.2952
78.182,-0.058267,-0.23693,63.95,2.9895,81.596,-0.0036187,0.18407,57.553,2.2952
77.959,-0.056576,0.33823,63.95,2.9895,81.579,-0.0023029,0.26317,57.553,2.2952
77.685,-0.057757,-0.23608,63.95,2.9895,81.571,-0.0014543,0.16971,57.553,2.2952
77.351,-0.056318,0.28778,63.95,2.9895,81.569,-0.0011945,0.051972,57.553,2.2952
77.11,-0.048423,1.5789,63.95,2.9895,81.568,-0.0011811,0.0026723,57.553,2.2952
76.923,-0.042903,1.1041,63.95,2.9895,81.565,-0.0010128,0.033657,57.553,2.2952
76.671,-0.043147,-0.048851,63.95,2.9895,81.555,-0.0010185,-0.0011326,57.553,2.2952
76.452,-0.042062,0.21707,63.95,2.9895,81.54,-0.0013996,-0.076214,57.553,2.2952
76.33,-0.041236,0.16505,63.95,2.9895,81.531,-0.0018299,-0.086068,57.553,2.2952
76.117,-0.046214,-0.99556,63.95,2.9895,81.53,-0.0020296,-0.039942,57.553,2.2952
75.758,-0.051282,-1.0136,63.95,2.9895,81.525,-0.0019796,0.010012,57.553,2.2952
75.485,-0.051083,0.039868,63.95,2.9895,81.509,-0.0018561,0.024696,57.553,2.2952
75.262,-0.054018,-0.58708,63.95,2.9895,81.496,-0.0017742,0.016377,57.553,2.2952
74.961,-0.061131,-1.4226,63.95,2.9895,81.489,-0.0015998,0.034885,57.553,2.2952
74.661,-0.063462,-0.46622,63.95,2.9895,81.488,-0.00091664,0.13662,57.553,2.2952
74.386,-0.062861,0.12022,63.95,2.9895,81.491,0.00074214,0.33176,57.553,2.2952
74.016,-0.066025,-0.6327,63.95,2.9895,81.498,0.0024365,0.33886,57.553,2.2952
73.6,-0.06754,-0.30298,63.95,2.9895,81.512,0.0029725,0.10721,57.553,2.2952
73.338,-0.05959,1.5899,63.95,2.9895,81.533,0.0028362,-0.027259,57.553,2.2952
73.136,-0.050018,1.9145,63.95,2.9895,81.552,0.0027105,-0.025146,57.553,2.2952
72.88,-0.043129,1.3777,63.95,2.9895,81.558,0.0016244,-0.21722,57.553,2.2952
72.691,-0.036461,1.3336,63.95,2.9895,81.545,-0.00034321,-0.39352,57.553,2.2952
72.566,-0.034767,0.33886,63.95,2.9895,81.533,-0.0023466,-0.40067,57.553,2.2952
72.37,-0.041846,-1.4158,63.95,2.9895,81.526,-0.0042941,-0.38951,57.553,2.2952
72.088,-0.050507,-1.7322,63.95,2.9895,81.495,-0.006029,-0.34697,57.553,2.2952
71.827,-0.053331,-0.56477,63.95,2.9895,81.445,-0.0071612,-0.22645,57.553,2.2952
71.552,-0.053338,-0.0014602,63.95,2.9895,81.411,-0.0077017,-0.10809,57.553,2.2952
71.251,-0.051019,0.46374,63.95,2.9895,81.376,-0.007938,-0.047252,57.553,2.2952
71.038,-0.0431,1.5839,63.95,2.9895,81.327,-0.0083543,-0.083265,57.553,2.2952
70.921,-0.032586,2.1028,63.95,2.9895,81.284,-0.0088864,-0.10642,57.553,2.2952
70.82,-0.024357,1.6457,63.95,2.9895,81.247,-0.0093016,-0.083039,57.553,2.2952
70.709,-0.018517,1.1681,63.95,2.9895,81.198,-0.010078,-0.15521,57.553,2.2952
70.604,-0.015147,0.67394,63.95,2.9895,81.136,-0.011406,-0.26559,57.553,2.2952
70.506,-0.018303,-0.63119,63.95,2.9895,81.069,-0.012001,-0.11913,57.553,2.2952
70.397,-0.028115,-1.9624,63.95,2.9895,81.014,-0.011572,0.085796,57.553,2.2952
70.24,-0.039783,-2.3336,63.95,2.9895,80.974,-0.0099785,0.31875,57.553,2.2952
70.016,-0.046484,-1.34,63.95,2.9895,80.929,-0.0070541,0.58489,57.553,2.2952
69.72,-0.046495,-0.0022065,63.95,2.9895,80.895,-0.0038448,0.64185,57.553,2.2952
69.406,-0.048278,-0.35666,63.95,2.9895,80.901,-0.0013387,0.50124,57.553,2.2952
69.143,-0.052244,-0.79314,63.95,2.9895,80.918,0.00035672,0.33908,57.553,2.2952
68.963,-0.052861,-0.12352,63.95,2.9895,80.925,0.001429,0.21445,57.553,2.2952
68.793,-0.055791,-0.58591,63.95,2.9895,80.927,0.0021899,0.15218,57.553,2.2952
68.421,-0.066014,-2.0446,63.95,2.9895,80.932,0.0027249,0.107,57.553,2.2952
67.898,-0.077501,-2.2974,63.95,2.9895,80.946,0.0028501,0.025042,57.553,2.2952
67.515,-0.084097,-1.3192,63.95,2.9895,80.965,0.0028433,-0.0013722,57.553,2.2952
